,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
18982,3141699,Maven,jp.co.bizreach:jdynamo,2018-07-03 04:00:40 UTC,2018-07-10 03:15:32 UTC,Jdynamo is a AWS-DynamoDB java client.,,https://github.com/naoki-iwami/jdynamo,Apache-2.0,https://github.com/naoki-iwami/jdynamo,8,0,2017-05-24 06:41:52 UTC,0.1.2,,0,Java,,,0,11652848
190255,648706,Maven,org.wildfly:wildfly-pojo,2015-02-20 01:55:12 UTC,2018-12-08 18:42:24 UTC,WildFly Application Server,,http://wildfly.org,Other,scm:git:git@github.com:wildfly/wildfly.git/wildfly-pojo,45,12,2018-05-31 02:26:07 UTC,13.0.0.Final,,0,Java,,2017-06-12 12:52:53 UTC,12,165078
734,372746,Maven,com.etsy.android.grid:library,2015-01-30 22:54:50 UTC,2018-10-27 00:13:39 UTC,An Android staggered grid view which supports multiple columns with rows of varying sizes.,,https://github.com/etsy/AndroidStaggeredGrid,Apache-2.0,scm:git@github.com:etsy/AndroidStaggeredGrid.git,6,17,2014-05-24 19:17:18 UTC,1.0.5,,4,Java,,2017-06-12 11:34:37 UTC,216,587284
140193,356367,Maven,com.alibaba.rocketmq:rocketmq-client,2015-01-30 20:51:07 UTC,2018-10-26 22:55:26 UTC,,,,Apache-2.0,scm:git:git@gitlab.alibaba-inc.com:middleware/rocketmq.git/rocketmq-client,25,7,2016-12-01 11:11:15 UTC,3.6.2.Final,,2,,,2018-07-03 02:15:58 UTC,539,
172534,399316,Maven,com.lge.developer:qcircle-design-template,2015-01-31 02:27:47 UTC,2018-10-27 02:48:53 UTC,"This library provides design templates for creating LG Quick Circle apps.    With the library, you do not consider how to place the circular view, and how to create layouts for Quick Circle.   Visit http://developer.lge.com to get the documentation.   ",,http://developer.lge.com,Apache-2.0,https://github.com/LGDeveloper/QCircle-Design-Template,2,10,2015-05-06 00:06:52 UTC,2.0.0,,0,Java,,2017-10-24 10:01:44 UTC,0,169343
195953,388157,Maven,org.uma.jmetal:jmetal-algorithm,2015-01-31 00:50:52 UTC,2018-10-27 01:47:58 UTC,Java framework for multi-objective optimization with metaheuristics,,http://jmetal.sourceforge.net,LGPL-2.1+,scm:git://git@github.com:jMetal/jMetal.git/jmetal-algorithm,18,13,2018-07-30 08:17:44 UTC,5.5.3,,0,Java,,2018-09-04 22:49:54 UTC,40,194632
143863,396992,Maven,org.apache.maven.scm:maven-scm-provider-svntest,2015-01-31 02:08:17 UTC,2018-10-27 02:27:46 UTC,Tests library for SCM SVN Provider.,,,Apache-2.0,scm:git:https://git-wip-us.apache.org/repos/asf/maven-scm.git/maven-scm-providers/maven-scm-providers-svn/maven-scm-provider-svntest,18,8,2016-07-01 10:18:07 UTC,1.9.5,,6,,,2017-10-24 09:52:11 UTC,11,
94710,358680,Maven,com.brunomcustodio.math.numbertheory:number-theory,2015-01-30 21:08:30 UTC,2017-10-24 07:11:37 UTC,Number-theory utilities for Java.,,https://github.com/bmcustodio/number-theory,Apache-2.0,https://github.com/bmcustodio/number-theory,1,5,2014-11-19 08:26:27 UTC,1.0,,0,Java,,2017-10-24 07:11:33 UTC,0,174514
113865,395000,Maven,org.mobicents.commons:commons-fsm,2015-01-31 01:50:25 UTC,2018-10-27 02:20:48 UTC,,,https://code.google.com/p/commscale/,LGPL-2.1+,scm:git:https://code.google.com/p/commscale.commons/commons-fsm/,26,6,2016-06-28 01:26:15 UTC,1.0.139,,0,,,2017-10-24 09:36:09 UTC,0,
125070,648496,Maven,org.apache.stratos:stratos-parent,2015-02-20 01:50:06 UTC,2018-10-27 14:58:36 UTC,Apache Stratos is an open source polyglot Platform as a Service (PaaS) framework,,http://stratos.apache.org,Apache-2.0,scm:git:https://git-wip-us.apache.org/repos/asf/stratos.git,7,6,2015-12-07 08:23:20 UTC,4.1.5,,0,,,2016-07-18 13:29:37 UTC,0,
23378,3083464,Maven,locate-path,2018-06-28 22:47:46 UTC,2018-06-29 18:21:44 UTC,WebJar for locate-path,,http://webjars.org,MIT,https://github.com/sindresorhus/locate-path,2,0,2017-08-25 08:11:42 UTC,2.0.0,,0,JavaScript,,2018-06-28 22:48:44 UTC,0,16067082
139064,421299,Maven,nz.ac.waikato.cms.weka:ensemblesOfNestedDichotomies,2015-01-31 05:40:40 UTC,2018-10-27 04:55:42 UTC,"A meta classifier for handling multi-class datasets with 2-class classifiers by building an ensemble of nested dichotomies.   For more info, check   Lin Dong, Eibe Frank, Stefan Kramer: Ensembles of Balanced Nested Dichotomies for Multi-class Problems. In: PKDD, 84-95, 2005.   Eibe Frank, Stefan Kramer: Ensembles of nested dichotomies for multi-class problems. In: Twenty-first International Conference on Machine Learning, 2004.",,http://weka.sourceforge.net/doc.packages/ensemblesOfNestedDichotomies,GPL-3.0-only,scm:svn:https://svn.cms.waikato.ac.nz/svn/weka/tags/ensemblesOfNestedDichotomies-1.0.5,5,7,2017-02-21 06:58:41 UTC,1.0.6,,0,,,2017-10-24 11:26:27 UTC,0,
156764,404433,Maven,com.ning:metrics.realtime-parent,2015-01-31 03:12:36 UTC,2018-10-27 03:12:22 UTC,Realtime Analytics,,http://github.com/pierre/meteo,Apache-2.0,https://github.com/pierre/meteo,1,9,2013-02-10 22:49:31 UTC,1.1.0,,0,Java,,2017-05-01 14:23:35 UTC,0,176810
158266,2242135,Maven,com.axibase:aggregation-log-filter-test,2017-04-19 15:38:11 UTC,2018-09-28 20:01:50 UTC,The filter plugs into the logging pipeline and measures number of log events at each trace level. These counters can be used to monitor error levels for the entire application and for individual loggers. The filter can be also configured to send a subset of log events into a backend storage system such as Axibase Time-Series Database to facilitate root-cause analysis. ,,https://github.com/axibase/aggregation-log-filter-test,Apache-2.0,https://github.com/axibase/aggregation-log-filter-test,4,9,2018-06-21 06:19:39 UTC,2.0.3,,3,Java,,2018-09-27 01:50:10 UTC,0,4919390
108012,650531,Maven,org.ow2.jonas:jonas-resource-addon,2015-02-20 02:41:42 UTC,2018-10-27 15:05:31 UTC,,,,LGPL-3.0-only,scm:svn:svn+ssh://svn.forge.objectweb.org/svnroot/jonas/jonas/tags/JONAS_5_3_0/jonas-modules/jonas-services/jonas-resource/jonas-resource-addon,3,5,2013-10-01 11:13:53 UTC,5.3.0,,0,,,2016-07-18 13:31:39 UTC,0,
142180,354951,Maven,com.googlecode.android-wheel:datetime-picker,2015-01-30 20:40:43 UTC,2018-10-26 22:51:11 UTC,A fork and Maven deploy of the popular Kankan wheel datetime picker widget lib,,https://github.com/saadfarooq/android-wheel,Apache-2.0,https://github.com/saadfarooq/android-wheel,3,7,2014-12-06 02:54:07 UTC,1.0.1,,0,Java,,2017-10-24 06:59:18 UTC,2,4266665
19012,3070868,Maven,findup,2018-06-28 20:44:06 UTC,2018-07-04 08:03:11 UTC,WebJar for findup,,http://webjars.org,MIT,https://github.com/Filirom1/findup,1,0,2018-03-03 16:58:45 UTC,0.1.5,,0,JavaScript,,2018-06-28 20:44:51 UTC,0,130627
113696,647438,Maven,org.jodd:jodd-wot,2015-02-20 01:22:19 UTC,2018-10-27 14:55:21 UTC,Jodd application frameworks,,http://jodd.org,DSDP,scm:svn:http://jodd.googlecode.com/svn/trunk,13,6,2012-09-05 14:03:45 UTC,3.3.8,,1,,,2016-07-18 13:28:26 UTC,7,
3509,3079926,Maven,devutility.external.commons-net,2018-06-28 22:10:38 UTC,2018-07-05 10:50:41 UTC,Some utilities for Apache commons-net version 1.5,,http://maven.apache.org,Apache-2.0,https://github.com/eagle6688/devutility.external.commons-net,3,0,2018-05-23 03:57:00 UTC,1.0.2,,0,,,2018-06-28 22:12:26 UTC,0,36246946
64154,399861,Maven,org.sakaiproject:sakai-syllabus-tool,2015-01-31 02:32:36 UTC,2017-10-24 10:02:56 UTC,,,,ECL-2.0,scm:svn:https://source.sakaiproject.org/svn/syllabus/trunk/sakai-syllabus-tool,5,3,2016-04-22 04:30:25 UTC,10.7,,0,,,2017-10-24 10:02:54 UTC,0,
63042,420885,Maven,org.geomajas.plugin:geomajas-plugin-graphicsediting-example-jar,2015-01-31 05:37:16 UTC,2017-10-24 11:25:01 UTC,Geomajas Graphics Editing Showcase Example Library,,http://www.geomajas.org/,AGPL-3.0,scm:svn:https://svn.geomajas.org/majas/tags/geomajas-plugin-graphicsediting-all-1.0.0-M1/geomajas-plugin-graphicsediting-example-jar,1,2,2013-10-11 14:14:30 UTC,1.0.0-M1,,0,,,2017-10-24 11:24:58 UTC,0,
91989,349078,Maven,org.glassfish.main.packager:glassfish-cmp-l10n,2015-01-30 19:56:08 UTC,2018-10-26 22:23:18 UTC,,,,GPL-2.0-with-classpath-exception,scm:svn:https://svn.java.net/svn/glassfish~svn/tags/4.1.1/main/appserver/packages/glassfish-cmp-l10n,11,4,2017-03-23 22:58:02 UTC,4.1.2,,0,,,2017-10-24 06:20:01 UTC,0,
87632,373870,Maven,org.sonatype.appbooter.plexus-booters:plexus-forked-app-booter,2015-01-30 23:02:50 UTC,2018-10-27 00:17:43 UTC,,,,Apache-2.0,scm:svn:http://svn.sonatype.org/spice/tags/appbooter-2.1.1/plexus-booters/plexus-forked-app-booter,1,4,2010-09-13 19:37:26 UTC,2.1.1,,0,,,2017-04-28 08:59:52 UTC,0,
166571,961166,Maven,org.webjars.npm:pad-left,2015-09-03 12:29:34 UTC,2018-10-28 04:53:06 UTC,WebJar for pad-left,,http://webjars.org,MIT,https://github.com/jonschlinkert/pad-left,1,9,2015-05-25 17:29:17 UTC,1.0.2,,2,JavaScript,,2016-07-18 13:36:21 UTC,0,120823
24386,3146028,Maven,com.github.jcustenborder:cef-parser,2018-07-03 08:21:50 UTC,2018-07-11 07:57:57 UTC,Parser for Common Event Format messages,,https://github.com/jcustenborder/cef-parser,Apache-2.0,https://github.com/jcustenborder/cef-parser,2,0,2017-05-02 15:44:56 UTC,0.0.1.7,,0,Java,,,0,28963201
77592,372191,Maven,net.isger:brick-velocity,2015-01-30 22:50:43 UTC,2017-10-24 08:17:14 UTC,The velocity tools,,https://github.com/issing/brick-velocity,Apache-2.0,https://github.com/issing/brick-velocity,1,4,2014-08-11 07:18:04 UTC,0.0.1-alpha,,1,Java,,2017-10-24 08:17:09 UTC,1,175366
78714,382847,Maven,com.redhat.rhevm.api:rhevm-api-cli-datacenters,2015-01-31 00:09:36 UTC,2017-04-29 07:24:26 UTC,RESTful API for Red Hat Enterprise Virtualization Manager,,http://fedorahosted.org/rhevm-api/,LGPL-2.1+,scm:git:git://git.fedorahosted.org/rhevm-api.git/cli-parent/rhevm-api-cli-datacenters,29,4,2011-01-20 17:07:20 UTC,0.9-milestone6.6,,0,,,2017-04-29 07:24:26 UTC,0,
83879,411389,Maven,com.google.api.client:google-api-data-calendar-v2-atom,2015-01-31 04:12:54 UTC,2017-05-02 07:57:52 UTC,A place to hold common settings for each module.,,http://code.google.com/p/google-api-java-client/google-api-client-modules-parent/google-api-data-calendar-v2-atom/,Apache-2.0,scm:hg:https://google-api-java-client.googlecode.com/hg/google-api-client-modules-parent/google-api-data-calendar-v2-atom/,5,4,2010-08-17 15:38:47 UTC,1.0.10-alpha,,0,,,2017-05-02 07:57:52 UTC,0,
75886,649168,Maven,com.github.danielbell:smallprox,2015-02-20 02:06:54 UTC,2018-10-27 15:00:38 UTC,Generates GWT RequestFactory proxies from your JPA metamodel.,,https://github.com/danielbell/Smallprox,GPL-3.0-only,scm:git:git@github.com:danielbell/Smallprox.git,1,4,2011-11-29 13:26:15 UTC,0.3.0,,0,,,2017-03-27 16:44:38 UTC,0,
130709,357316,Maven,org.apache.xbean:xbean-bundleutils,2015-01-30 20:58:17 UTC,2018-10-26 22:58:14 UTC,,,,Apache-2.0,scm:svn:http://svn.apache.org/repos/asf/geronimo/xbean/tags/xbean-4.5/xbean-bundleutils,19,7,2015-11-23 10:44:25 UTC,4.5,,6,,,2017-10-24 07:08:33 UTC,19,
163137,965416,Maven,com.github.keithyokoma:RemoteViewsReader,2015-09-04 04:13:23 UTC,2018-10-28 05:15:49 UTC,Read RemoteViews information with some black magic way.,,https://github.com/KeithYokoma/RemoteViewsReader,Apache-2.0,https://github.com/scm:KeithYokoma/RemoteViewsReader,7,9,2016-06-23 06:23:55 UTC,1.2.0,,0,Java,,2017-04-18 09:44:51 UTC,3,5849367
80065,423497,Maven,com.smartitengineering:smart-dao,2015-01-31 05:59:11 UTC,2018-10-27 05:02:27 UTC,"This project basically aims to create an abstraction layer above common         ORM used this days and provide a simplified DAO layer which is not only         independent of the ORM tool being used but also integrated with other         services, for example App Layer Caching, Free Text Search Engine etc.         Initial target is to implement it for Hibernate and when JPA provides         Hibernate's Criteria like API implement for JPA as well. Integrate         App Layer Cache and Compass Framework.",,http://code.google.com/p/smart-dao,LGPL-2.1,scm:git:git://repo.or.cz/smart-dao.git,1,4,2010-05-20 00:52:57 UTC,0.3.1,,0,,,2017-05-03 14:44:26 UTC,0,
66678,390911,Maven,org.jboss.arquillian.container:arquillian-openwebbeans-embedded,2015-01-31 01:12:22 UTC,2017-04-30 04:12:11 UTC,OpenWebBeans Embedded Container integration for the Arquillian Project,,http://www.jboss.org/arquillian-build/arquillian-openwebbeans-embedded,Apache-2.0,scm:svn:http://anonsvn.jboss.org/repos/common/arquillian/trunk/arquillian-openwebbeans-embedded,1,3,2010-05-24 17:38:30 UTC,1.0.0.Alpha2,,0,,,2017-04-30 04:12:11 UTC,0,
71856,394041,Maven,org.spark-project.hive.shims:hive-shims-common,2015-01-31 01:42:30 UTC,2018-10-27 02:17:38 UTC,,,,Apache-2.0,scm:svn:http://svn.apache.org/repos/asf/maven/pom/tags/apache-14/hive/hive-shims-common,7,3,2016-04-07 22:14:19 UTC,1.2.1.spark2,,2,,,2016-07-18 11:23:41 UTC,0,
65940,391829,Maven,org.switchyard.quickstarts:switchyard-quickstarts-camel-soap-proxy,2015-01-31 01:21:29 UTC,2018-03-01 13:20:12 UTC,,,,LGPL-2.1+,scm:git:ssh//github.com/switchyard/core.git/switchyard-quickstarts-parent/switchyard-quickstarts-camel-soap-proxy,2,3,2011-12-01 18:35:33 UTC,0.3.0.Final,,0,,,2017-03-27 16:38:51 UTC,0,
47925,3269775,Maven,com.harana:scalajs-react-autoresponsive-macros_sjs0.6_2.12,2018-09-26 23:19:50 UTC,2018-09-29 07:08:06 UTC,scala.js facade for react-autoresponsive,,https://github.com/harana/scalajs-react-autoresponsive,BSD-1-Clause,https://github.com/harana/scalajs-react-autoresponsive,1,0,2018-08-25 12:52:42 UTC,1.0.0,,0,Scala,,2018-09-26 23:21:28 UTC,0,36680290
190657,364937,Maven,org.orbisgis:h2spatial-ext,2015-01-30 21:56:18 UTC,2018-10-26 23:29:06 UTC,Extends h2spatial with non-SFS functions,,http://www.h2gis.org,GPL-3.0-only,scm:git:https://github.com/orbisgis/H2GIS.git/h2spatial-ext,7,12,2016-05-25 07:34:21 UTC,1.2.4,,0,Java,,2017-10-24 07:43:12 UTC,13,396690
182829,337536,Maven,org.ocpsoft.rewrite:rewrite-servlet,2015-01-30 17:28:59 UTC,2018-02-13 10:25:53 UTC,OCPsoft URL-Rewriting Framework,,http://ocpsoft.org/rewrite/,Apache-2.0,scm:git:git://github.com/ocpsoft/rewrite.git/rewrite-servlet,37,11,2016-08-20 06:14:37 UTC,3.4.1.Final,,4,Java,,2017-10-24 06:07:26 UTC,322,172603
99157,389455,Maven,org.kasource:ka-websocket,2015-01-31 01:01:08 UTC,2018-01-18 21:55:19 UTC,Ka Websocket Framework,,http://maven.apache.org,Apache-2.0,https://github.com/wigforss/Ka-Web.git,1,5,2012-12-20 10:40:09 UTC,0.1,,0,Java,,2017-10-24 09:14:51 UTC,0,165986
120924,405313,Maven,org.wiperdog:wiperdog-ui,2015-01-31 03:19:52 UTC,2018-10-27 03:15:13 UTC,XWiki Application - Wiperdog,,,Apache-2.0,https://github.com/wiperdog/parent.git,4,6,2014-07-14 06:20:03 UTC,0.2.3,,0,,,2017-10-24 10:18:19 UTC,0,173840
542,1603253,Maven,com.vladsch.flexmark:flexmark-ext-gfm-strikethrough,2016-08-09 02:34:12 UTC,2018-12-19 19:12:51 UTC,flexmark-java extension for GFM strikethrough using ~~ (GitHub Flavored Markdown),,,BSD-1-Clause,https://github.com/vsch/flexmark-java.git,148,15,2018-10-23 13:31:14 UTC,0.34.56,,16,Java,,2018-11-15 13:06:11 UTC,13,10816460
10324,3071898,Maven,ports,2018-06-28 20:53:39 UTC,2018-07-06 05:43:14 UTC,A set of tools to improve OSGi frameworks and karaf,,http://www.mhus.de,Apache-2.0,https://github.com/mhus/mhus-osgi-tools,3,0,2018-04-24 19:55:46 UTC,1.3.5,,0,Java,,2018-06-28 20:54:34 UTC,0,173086
125178,648884,Maven,org.apache.jackrabbit.vault:vault-hook-externalclass-test,2015-02-20 01:59:29 UTC,2018-10-27 14:59:48 UTC,Provides an example of a package install hook that uses a class not available in bundles classpath,,,Apache-2.0,scm:svn:http://svn.apache.org/repos/asf/jackrabbit/commons/filevault/tags/jackrabbit-filevault-3.1.26/vault-hook-externalclass-test,10,6,2016-01-06 01:53:26 UTC,3.1.26,,0,,,2016-07-18 13:30:09 UTC,0,
174416,424732,Maven,com.github.jedis-lock:jedis-lock,2015-01-31 06:09:50 UTC,2018-11-26 06:08:08 UTC,Jedis distributed lock support,,,Apache-2.0,scm:git:git@github.com:abelaska/jedis-lock.git,1,10,2011-05-16 16:14:20 UTC,1.0.0,,1,Java,,2017-05-03 18:21:26 UTC,19,170419
154221,1183075,Maven,org.wildfly.swarm:wildfly-swarm-fraction-plugin,2016-02-09 15:45:10 UTC,2018-07-05 00:03:32 UTC,Plugin to create fraction packages for Wildfly Swarm proper.,,,Apache-2.0,https://github.com/wildfly-swarm/wildfly-swarm-fraction-plugin,96,8,2018-04-18 11:32:40 UTC,86,,0,Java,,2016-12-04 04:23:22 UTC,0,805824
145488,343155,Maven,be.objectify:deadbolt-core_2.11,2015-01-30 18:11:51 UTC,2018-10-26 22:04:29 UTC,deadbolt-core,,http://deadbolt.ws,Apache-2.0,https://github.com/schaloner/deadbolt-2-core,6,8,2016-01-05 09:54:34 UTC,2.4.3,,2,Java,,2017-10-24 06:04:02 UTC,1,165852
126524,394462,Maven,net.kuhlmeyer:vjlib,2015-01-31 01:46:06 UTC,2018-10-27 02:19:07 UTC,A Viessmann heating communication library,,http://github.com/kuhlmeye/vjlib,Apache-2.0,https://github.com/kuhlmeye/vjlib,4,6,2014-12-28 22:38:44 UTC,0.4.2,,0,Java,,2017-10-24 09:29:27 UTC,0,176601
121844,415989,Maven,net.bolbat:bb-gest-fs,2015-01-31 04:52:42 UTC,2018-10-27 04:15:02 UTC,Generic Storage Project - File System,,http://confluence.infra.bolbat.net/display/BBGEST,MIT,scm:git:ssh://git@bitbucket.infra.bolbat.net:9074/BBGEST/main.git/bb-gest-fs,6,6,2017-03-31 08:43:19 UTC,0.1.6,,0,,,2017-10-24 11:09:50 UTC,0,
169837,959745,Maven,org.webjars.bower:FlipClock,2015-09-03 08:21:45 UTC,2018-10-26 09:17:23 UTC,WebJar for flipclock,,http://webjars.org,MIT,git://github.com/objectivehtml/FlipClock.git,1,10,2015-06-18 12:49:46 UTC,0.7.7,,0,JavaScript,,2017-06-12 13:11:09 UTC,0,18638
150015,644802,Maven,org.badiff:badiff-parent,2015-02-20 00:13:13 UTC,2018-10-27 14:47:16 UTC,byte array diff,,http://badiff.org/,BSD-3-Clause,https://github.com/org-badiff/badiff,23,8,2016-03-30 03:42:41 UTC,1.2.0,,0,Java,,2016-07-18 13:25:48 UTC,0,168562
95544,384577,Maven,org.glassfish.tyrus.bundles:tyrus-standalone-client-jdk,2015-01-31 00:22:48 UTC,2018-10-27 01:26:42 UTC,,,,Artistic-1.0,scm:git:git://java.net/tyrus~code/tyrus-bundles/tyrus-standalone-client-jdk,13,5,2017-01-19 23:39:15 UTC,1.13.1,,7,,,2017-10-24 09:03:47 UTC,37,
109800,364490,Maven,com.squeakysand.jsp:squeakysand-jsp-taglib-test-webapp,2015-01-30 21:52:14 UTC,2018-10-26 23:27:32 UTC,Web App for testing the taglib.,,http://www.squeakysand.com/projects/jsp/0.6.0/squeakysand-jsp-taglib-test-webapp/,Apache-2.0,scm:svn:http://svn.squeakysand.com/repo/devtools/uberpom-java/tags/0.6.0/squeakysand-jsp-taglib-test-webapp,3,5,2013-08-08 10:37:12 UTC,0.6.0,,0,,,2017-10-24 07:38:35 UTC,0,
121229,416609,Maven,org.apache.jclouds.karaf:cache,2015-01-31 04:57:43 UTC,2018-10-27 04:16:56 UTC,,,,Apache-2.0,scm:git:https://git-wip-us.apache.org/repos/asf/jclouds-karaf.git/cache,16,6,2017-06-29 11:35:30 UTC,2.0.2,,0,,,2017-05-02 22:27:08 UTC,4,
18302,3102316,Maven,bootstrap-colorpicker,2018-06-29 02:17:02 UTC,2018-09-06 23:47:03 UTC,WebJar for bootstrap-colorpicker,,http://webjars.org,Apache-2.0,https://github.com/farbelous/bootstrap-colorpicker,2,0,2018-05-07 12:20:34 UTC,3.0.0-beta.1,,0,JavaScript,,2018-06-29 02:18:17 UTC,0,1136
118817,377321,Maven,net.canadensys:canadensys-web-theme,2015-01-30 23:28:08 UTC,2017-10-24 08:24:06 UTC,The Canadensys web theme,,http://canadensys.net,MIT,https://github.com/Canadensys/canadensys-web-theme,3,6,2015-02-04 14:05:28 UTC,0.3,,0,HTML,,2017-10-24 08:24:01 UTC,0,168276
100843,363943,Maven,org.jruby:docs,2015-01-30 21:47:25 UTC,2018-10-26 23:25:32 UTC,A 1.9.3 compatible Ruby interpreter for the JVM,,http://www.jruby.org/docs/,LGPL-3.0-only,scm:git:git://kenai.com/jruby~main/docs,23,5,2013-05-16 18:47:52 UTC,1.7.4,,0,,,2017-10-24 07:34:50 UTC,0,
116389,354208,Maven,com.seleniti.ioccommons:ioc-commons-ext,2015-01-30 20:35:14 UTC,2018-10-26 22:48:44 UTC,Library which contains some extension classes for the library IOC-Commons.  	It provides some interface definitions and some tool classes which are non-dependent from the used technology; 	i.e. the classes and interfaces from this library do not depend on the choosen ioc-commons-implementation library.,,https://code.google.com/p/ioccommons/,Apache-2.0,scm:svn:https://ioccommons.googlecode.com/svn/tags/ioc-commons-libs-1.2.0/ioc-commons-ext,7,6,2017-04-21 09:48:43 UTC,1.2.1,,1,,,2017-10-24 06:52:07 UTC,0,
85481,407126,Maven,org.codehaus.xfire:xfire-picocontainer,2015-01-31 03:35:53 UTC,2018-10-27 03:21:35 UTC,,,,Other,scm:svn:https://svn.codehaus.org/xfire/tags/xfire-1.2.6/xfire-picocontainer,15,4,2007-05-02 09:08:35 UTC,1.2.6,,0,,,2017-05-01 21:49:31 UTC,0,
108211,397250,Maven,org.bitbucket.bradleysmithllc.etl-agent:informatica-agent,2015-01-31 02:10:21 UTC,2018-10-27 02:28:35 UTC,,,http://maven.apache.org,Apache-2.0,https://bradleysmithllc@bitbucket.org/bradleysmithllc/etl-agent.git/informatica-agent,75,5,2015-01-02 20:34:50 UTC,3.6.0.1,,2,,,2017-10-24 09:52:45 UTC,1,20255642
80088,390136,Maven,com.denormans.facebook-gwt:samples,2015-01-31 01:06:16 UTC,2018-10-27 02:03:18 UTC,,,,Other,scm:svn:http://svn.sonatype.org/spice/tags/oss-parent-7/parent/samples,3,4,2012-06-27 06:03:46 UTC,0.5.7,,0,,,2017-04-30 02:41:50 UTC,0,
116357,416752,Maven,org.jvnet.ogc:cv-v_0_2_1,2015-01-31 04:58:59 UTC,2018-10-27 04:18:16 UTC,OGC Schemas project provides JAXB 2.x bindings for XML Schemas defined by the Open Geospatial Consortium (OGC).,,,Abstyles,scm:svn:https://svn.java.net/svn/ogc~svn/ogc-schemas/trunk/cv/cv-v_0_2_1/,4,6,2013-01-31 22:39:44 UTC,1.1.0,,0,,,2017-10-24 11:11:25 UTC,0,
172605,1639815,Maven,com.wdtinc:mapbox-vector-tile,2016-09-04 10:04:52 UTC,2018-10-30 04:12:29 UTC,Mapbox Vector Tile Support for Java.,,https://github.com/wdtinc/mapbox-vector-tile-java,Apache-2.0,https://github.com/wdtinc/mapbox-vector-tile-java,6,10,2018-01-24 16:42:26 UTC,3.0.0,,0,Java,,2018-09-27 12:32:20 UTC,4,12811083
536,386488,Maven,org.javers:javers-spring,2015-01-31 00:37:34 UTC,2018-11-30 01:26:40 UTC,JaVers - object auditing and diff framework for Java,,http://javers.org,Apache-2.0,scm:git:https://github.com/javers/javers.git,177,15,2018-11-09 23:29:06 UTC,3.14.0,,5,Java,,2018-11-30 01:26:40 UTC,1,173053
